user_id,account_start_date,birth_year,gender,marital_status,individual_income_segment_code,family_income_segment_code
10000058427,1973-12-12,1964,0,1,02,02
10000058428,1977-11-26,1952,0,2,09,01
10000058429,1986-12-01,1965,0, ,02,06
10000058430,1975-12-02,1951,1,1,06,05
10000058431,1960-07-22,1953,0,2,11,  
10000058432,1982-01-06,1970,0,2,06,06
10000058433,1988-10-31,1957,1, ,06,  
10000058434,1980-02-23,1970,1,1,02,  
10000058435,1987-09-17,1962,1,1,09,07
10000058436,1972-01-10,1964,1, ,15,  
10000058437,1976-11-06,1971,1,2,11,05
10000058438,1982-09-26,1960,0, ,10,03
10000058439,1966-05-14,1972,0, ,14,  
10000058440,1970-08-21,1971,0,3,05,04
10000058441,1977-06-07,1958,1,1,02,02
10000058442,1982-10-29,1941,0,1,05,06
10000058443,1988-11-21,1975,1,3,  ,07
10000058444,1974-10-15,1975,1,1,11,01
10000058445,1984-12-18,1958,0, ,02,  
10000058446,1987-11-29,1951,0,3,02,02
10000058447,1983-01-24,1957,1, ,14,01
10000058448,1973-03-27,1968,1,1,02,07
10000058449,1976-11-16,1943,1,2,09,07
10000058450,1961-06-09,1947,0,3,08,01
10000058451,1982-03-21,1953,1,3,02,06
10000058452,1979-07-16,1968,0,1,05,02
10000058453,1977-11-03,1947,0,3,  ,04
10000058454,1983-02-27,1944,1, ,04,06
10000058455,1965-11-30,1946,1, ,15,02
10000058456,1972-01-21,1967,1, ,01,  
10000058457,1971-06-26,1959,1,2,09,03
10000058458,1979-12-04,1968,0,3,11,06
10000058459,1975-03-12,1973,1, ,13,07
10000058460,1986-06-05,1955,1,3,14,02
10000058461,1975-11-11,1959,1,1,14,02
10000058462,1988-02-02,1955,0, ,08,04
10000058463,1981-04-16,1958,0,1,12,  
10000058464,1982-03-28,1961,0,1,14,01
10000058465,1983-05-13,1955,1,1,  ,01
10000058466,1978-09-23,1978,1,2,02,04
10000058467,1977-03-10,1968,0,1,07,05
10000058468,1998-09-26,1967,1,1,01,06
10000058469,1973-03-31,1948,0,1,06,  
10000058470,1974-04-26,1965,1,2,02,04
10000058471,1977-11-09,1967,1, ,06,05
10000058472,1981-12-11,1964,0,2,02,04
10000058473,1978-07-25,1954,0, ,04,  
10000058474,1978-09-17,1958,1,2,11,  
10000058475,1992-01-13,1977,0,1,04,05
10000058476,1979-05-18,1960,0, ,15,02
10000058477,1971-01-05,1957,1,3,11,07
10000058478,1967-02-28,1977,1,1,15,  
10000058479,1972-04-27,1967,1,1,11,  
10000058480,1986-04-22,1956,0,2,07,06
10000058481,1976-08-14,1971,1,2,06,03
10000058482,1981-12-02,1967,0,3,10,04
10000058483,1986-05-30,1973,0,1,08,  
10000058484,1979-12-28,1980,0,2,13,03
10000058485,1990-02-14,1946,0, ,02,07
10000058486,1981-04-19,1965,1, ,15,05
10000058487,1992-03-19,1942,0,2,03,01
10000058488,1972-10-13,1966,1,2,06,05
10000058489,1975-02-09,1955,0,3,14,06
10000058490,1977-06-10,1967,0,2,08,03
10000058491,1982-08-04,1959,0,2,04,06
10000058492,1983-08-10,1959,0,2,15,05
10000058493,1985-01-14,1970,0,2,07,03
10000058494,1986-06-10,1957,0,1,02,06
10000058495,1985-08-30,1963,0,1,02,05
10000058496,1972-08-08,1949,1,3,15,03
10000058497,1973-04-17,1956,0,1,04,06
10000058498,1982-04-06,1964,1,1,08,07
10000058499,1983-08-18,1972,1, ,04,03
10000058500,1986-07-31,1975,0,1,13,06
10000058501,1964-08-23,1963,0,1,09,07
10000058502,1971-06-17,1967,1,2,08,  
10000058503,1993-12-09,1960,1,2,13,01
10000058504,1980-05-09,1961,1,1,02,  
10000058505,1979-01-16,1963,0,3,15,06
10000058506,1980-05-15,1964,1, ,10,01
10000058507,1974-06-23,1987,0,3,06,05
10000058508,1975-06-17,1953,1,3,01,04
10000058509,1974-06-26,1970,0, ,10,06
10000058510,1985-04-21,1953,1,1,04,06
10000058511,1969-05-12,1963,1,3,14,07
10000058512,1987-01-10,1960,0,3,10,03
10000058513,1981-04-01,1955,1, ,06,06
10000058514,1986-11-10,1968,1,3,03,  
10000058515,1970-06-11,1961,0,2,14,05
10000058516,1975-01-18,1963,0,3,03,05
10000058517,1972-07-07,1974,1,1,03,06
10000058518,1976-08-02,1967,1,1,13,03
10000058519,1980-04-24,1938,1, ,11,01
10000058520,1978-04-15,1973,1, ,13,01
10000058521,1978-04-11,1954,1,2,04,05
10000058522,1980-03-30,1966,1,2,04,04
10000058523,1978-04-04,1941,0, ,02,  
10000058524,1979-07-19,1959,0, ,03,02
10000058525,1968-01-06,1943,0,2,04,  
10000058526,1991-08-28,1972,0,1,02,02
10000058527,1969-05-06,1958,0,2,15,06
10000058528,1982-12-18,1953,0, ,02,07
10000058529,1988-09-15,1972,1,3,06,03
10000058530,1985-07-17,1969,1,1,11,04
10000058531,1975-08-06,1951,0,1,01,01
10000058532,1994-03-30,1969,0,2,14,05
10000058533,1985-06-05,1962,1, ,06,  
10000058534,1994-07-05,1966,0, ,13,01
10000058535,1983-10-24,1966,1,2,05,01
10000058536,1981-10-08,1958,1,1,01,03
10000058537,1986-12-04,1968,0,1,05,07
10000058538,1975-11-09,1972,1, ,06,04
10000058539,1975-01-05,1976,1,1,02,02
10000058540,1984-01-11,1943,1,2,04,03
10000058541,1988-07-20,1940,0,1,04,  
10000058542,1972-09-17,1956,1,2,05,07
10000058543,1983-10-08,1975,1,2,06,01
10000058544,1981-06-05,1958,1,2,08,05
10000058545,1976-10-28,1973,0, ,03,07
10000058546,1982-02-02,1956,0,3,04,02
10000058547,1975-09-20,1945,0,1,06,04
10000058548,1984-05-14,1948,1,1,10,  
10000058549,1991-12-28,1957,0,2,15,07
10000058550,1974-03-07,1973,0,2,07,05
10000058551,1980-02-21,1959,0, ,  ,01
10000058552,1979-04-15,1944,1,3,15,01
10000058553,1986-04-11,1958,1, ,04,07
10000058554,1972-01-08,1955,1,2,07,06
10000058555,1989-08-12,1957,0,1,11,  
10000058556,1988-10-13,1958,1,1,08,07
10000058557,1980-01-20,1946,1,2,10,03
10000058558,1976-02-18,1971,1,3,14,07
10000058559,1981-07-21,1962,0,1,12,01
10000058560,1972-09-07,1973,0,3,02,06
10000058561,1978-07-18,1973,0,1,05,02
10000058562,1981-08-05,1957,0,1,01,02
10000058563,1997-10-27,1962,1, ,03,03
10000058564,1982-02-17,1961,0,2,12,03
10000058565,1986-01-10,1966,0,1,11,06
10000058566,1982-10-19,1957,0, ,  ,07
10000058567,1986-05-11,1963,0,1,02,01
10000058568,1993-09-26,1955,0,3,04,01
10000058569,1980-06-03,1977,0, ,06,06
10000058570,1987-06-25,1959,1, ,04,02
10000058571,1980-08-02,1968,1, ,08,05
10000058572,1999-03-26,1960,1,2,13,02
10000058573,1978-01-01,1976,0,1,04,01
10000058574,1978-12-06,1947,0,2,06,06
10000058575,1986-05-14,1960,1,2,02,  
10000058576,1980-10-02,1971,1,3,15,04
10000058577,1979-12-17,1976,1,2,08,01
10000058578,1977-03-04,1969,0,2,04,02
10000058579,1981-03-17,1954,1,3,03,06
10000058580,1965-04-15,1975,0,1,12,02
10000058581,1975-09-21,1955,1, ,15,03
10000058582,1985-08-18,1966,0, ,04,01
10000058583,1990-04-17,1963,1,2,14,04
10000058584,1982-06-19,1959,1, ,03,04
10000058585,1994-06-08,1952,0,1,11,  
10000058586,1985-02-14,1959,1,3,08,04
10000058587,1975-12-18,1959,0,3,04,06
10000058588,1978-10-28,1962,0,1,11,06
10000058589,1986-08-23,1949,0,3,12,03
10000058590,1976-08-15,1952,1,2,08,05
10000058591,1972-03-10,1956,0,2,02,04
10000058592,1992-05-07,1950,0,3,08,02
10000058593,1975-01-14,1955,1,2,13,  
10000058594,1978-10-13,1971,0,2,12,07
10000058595,1984-04-26,1978,0, ,14,01
10000058596,1974-08-29,1962,0,1,15,05
10000058597,1971-10-19,1948,0,3,01,06
10000058598,1986-11-08,1966,0,2,05,07
10000058599,1969-07-25,1950,1,3,11,  
10000058600,1980-02-04,1974,0,1,13,02
10000058601,1979-08-27,1949,0,3,  ,01
10000058602,1977-01-17,1947,0,2,12,  
10000058603,1980-09-27,1969,1,1,  ,06
10000058604,1980-03-09,1940,0,1,03,02
10000058605,1978-05-21,1943,1,1,15,01
10000058606,1993-11-09,1965,1,2,05,07
10000058607,1978-07-31,1952,1,1,13,  
10000058608,1985-05-02,1944,0,3,04,01
10000058609,1981-04-01,1948,0, ,14,02
10000058610,1979-11-12,1952,0,1,08,04
10000058611,1983-09-27,1943,0,3,12,06
10000058612,1988-03-30,1959,1,3,06,05
10000058613,1983-06-23,1970,0,1,05,  
10000058614,1991-07-23,1972,0,1,11,01
10000058615,1978-09-25,1968,1,2,  ,01
10000058616,1985-06-14,1969,0,3,15,07
10000058617,1995-02-02,1953,1,2,05,02
10000058618,1976-11-01,1960,1,2,05,05
10000058619,1967-12-03,1968,1,2,06,03
10000058620,1976-08-20,1966,0,3,07,04
10000058621,1982-06-21,1968,1,1,07,  
10000058622,1976-11-09,1967,0,1,08,06
10000058623,1977-03-30,1958,0,1,07,03
10000058624,1983-02-03,1955,1,3,01,01
10000058625,1987-12-28,1959,1, ,04,  
10000058626,1977-07-18,1961,0, ,09,03
10000058627,1975-12-18,1979,1,1,11,02
10000058628,1992-10-10,1953,0,1,05,03
10000058629,1977-12-11,1950,0,2,14,04
10000058630,1982-04-03,1960,1,2,09,01
10000058631,1981-09-22,1947,0, ,06,05
10000058632,1993-03-22,1951,0,1,11,02
10000058633,1976-12-23,1962,1,2,03,05
10000058634,1980-11-20,1965,1,3,01,03
10000058635,1986-01-29,1961,1,3,15,05
10000058636,1982-07-08,1946,1, ,14,  
10000058637,1980-07-13,1971,1,2,05,01
10000058638,1969-05-16,1953,0,1,08,02
10000058639,1976-11-06,1963,0,1,11,03
10000058640,1974-12-29,1963,0,3,07,02
10000058641,1978-03-08,1949,0,1,03,03
10000058642,1975-08-06,1950,1,1,03,  
10000058643,1985-09-24,1966,0, ,06,05
10000058644,1984-06-05,1954,1,1,06,07
10000058645,1977-09-11,1974,1,1,12,05
10000058646,1977-11-04,1978,1,1,02,  
10000058647,1978-10-04,1954,1,1,12,06
10000058648,1980-10-18,1938,0, ,09,04
10000058649,1977-06-12,1938,1,2,14,02
10000058650,1988-02-27,1950,1,1,12,01
10000058651,1967-04-18,1980,1,1,  ,02
10000058652,1984-05-28,1963,0,2,14,07
10000058653,1980-10-13,1954,1,1,07,05
10000058654,1976-10-15,1957,1, ,03,  
10000058655,1996-01-02,1965,1,1,08,01
10000058656,1981-09-08,1956,0,2,10,06
10000058657,1984-09-21,1963,1,3,14,03
10000058658,1972-02-13,1955,0,1,03,06
10000058659,1978-10-29,1963,0,3,01,  
10000058660,1988-02-24,1941,0,1,01,  
10000058661,1982-04-17,1963,1,2,03,04
10000058662,1975-05-02,1957,1,2,14,06
10000058663,1975-10-22,1956,0,2,04,04
10000058664,1986-06-02,1984,0,1,03,03
10000058665,1991-02-23,1962,1,1,14,07
10000058666,1981-06-24,1951,0,1,02,06
10000058667,1981-01-27,1959,0,1,04,  
10000058668,1991-06-20,1957,1, ,10,01
10000058669,1995-04-25,1952,0,2,14,06
10000058670,1974-07-15,1948,0,3,04,01
10000058671,1987-01-02,1968,1,3,06,05
10000058672,1979-03-11,1955,0,3,14,01
10000058673,1993-03-10,1965,1,2,01,04
10000058674,1966-09-26,1959,0,1,  ,04
10000058675,1977-10-10,1971,0, ,05,01
10000058676,1980-10-31,1951,1, ,12,07
10000058677,1970-09-11,1962,0, ,03,  
10000058678,1982-08-22,1960,1,2,02,04
10000058679,1978-03-22,1964,0, ,06,02
10000058680,1975-06-03,1953,1,3,02,06
10000058681,1985-05-28,1967,0,2,02,06
10000058682,1984-10-18,1968,1,3,08,07
10000058683,1978-12-19,1966,0,1,10,04
10000058684,1979-08-11,1958,0,1,11,06
10000058685,1974-09-18,1924,0,3,13,01
10000058686,1976-01-25,1957,1,1,08,03
10000058687,1982-06-03,1969,1,1,11,02
10000058688,1973-08-30,1948,0,3,04,  
10000058689,1973-10-09,1947,0,1,09,06
10000058690,1978-07-19,1947,0,1,12,05
10000058691,1977-10-27,1946,1,2,06,04
10000058692,1971-02-20,1973,0,1,03,  
10000058693,1979-02-05,1962,0, ,14,  
10000058694,1983-01-15,1942,1,2,05,02
10000058695,1983-05-04,1974,0,1,12,01
10000058696,1977-11-03,1956,1,2,10,02
10000058697,1975-09-18,1977,1,3,05,02
10000058698,1978-04-02,1949,1,2,08,  
10000058699,1979-08-08,1959,1,1,09,06
10000058700,1985-12-21,1951,0, ,15,03
10000058701,1976-07-08,1945,1,2,11,03
10000058702,1980-07-27,1963,0,3,11,07
10000058703,1972-01-27,1955,1,3,02,06
10000058704,1985-07-14,1981,1,3,04,07
10000058705,1980-05-17,1965,0,2,09,01
10000058706,1976-03-25,1952,1,3,12,05
10000058707,1969-02-03,1970,1,3,12,04
10000058708,1993-07-17,1965,1,1,06,04
10000058709,1979-07-22,1952,0,1,05,06
10000058710,1980-05-29,1952,0,1,05,  
10000058711,1985-05-29,1972,0, ,06,03
10000058712,1977-05-24,1963,0,1,07,01
10000058713,1977-07-20,1955,0, ,02,  
10000058714,1978-10-13,1966,0, ,03,07
10000058715,1972-12-01,1973,0,1,02,01
10000058716,1969-05-15,1974,1,1,07,06
10000058717,1978-04-13,1971,1,3,14,05
10000058718,1988-03-23,1964,0,2,02,04
10000058719,1973-09-24,1958,0,1,14,07
10000058720,1981-10-14,1940,0, ,14,06
10000058721,1984-12-13,1967,1, ,08,07
10000058722,1980-09-26,1972,1, ,04,01
10000058723,1969-03-16,1958,0,3,01,06
10000058724,1986-11-20,1977,1,2,09,05
10000058725,1983-09-14,1969,0,3,15,02
10000058726,1982-08-25,1954,0,1,11,05
10000058727,1986-11-17,1962,0,2,04,02
10000058728,1974-03-05,1956,1,3,11,01
10000058729,1982-01-27,1958,0,1,01,01
10000058730,1980-05-12,1963,0,2,04,03
10000058731,1982-10-16,1968,0,3,09,05
10000058732,1980-06-21,1969,0,1,02,06
10000058733,1982-11-19,1971,1,1,  ,06
10000058734,1970-01-07,1966,1,1,10,07
10000058735,1973-07-22,1956,0,3,05,06
10000058736,1986-02-19,1966,1,1,08,04
10000058737,1984-11-29,1976,0, ,02,01
10000058738,1979-12-16,1958,0,1,06,  
10000058739,1991-04-05,1966,1, ,10,02
10000058740,1992-10-29,1958,1,2,04,03
10000058741,1973-03-05,1963,0,2,05,  
10000058742,1985-01-02,1956,0,1,14,01
10000058743,1978-08-03,1951,0,3,05,04
10000058744,1975-05-28,1958,0,3,14,02
10000058745,1976-04-24,1970,0,3,03,02
10000058746,1981-06-20,1953,0,1,11,01
10000058747,1984-10-06,1935,1,2,10,03
10000058748,1979-05-03,1945,0, ,14,05
10000058749,1989-06-13,1949,0,2,12,03
10000058750,1967-02-09,1956,0, ,14,06
10000058751,1984-10-01,1947,0,3,11,06
10000058752,1970-08-19,1946,1,3,14,05
10000058753,1979-09-21,1980,0,1,04,01
10000058754,1972-06-23,1973,0,1,10,06
10000058755,1977-02-12,1975,0,1,12,02
10000058756,1979-03-03,1964,1,1,08,05
10000058757,1989-05-07,1949,1,3,08,02
10000058758,1981-07-15,1954,1,1,05,01
10000058759,1975-10-30,1950,1,2,01,07
10000058760,1978-05-01,1976,1,1,05,03
10000058761,1988-11-11,1969,0, ,13,02
10000058762,1983-11-25,1953,0, ,13,06
10000058763,1979-05-04,1966,0,1,14,03
10000058764,1977-08-31,1963,1,1,  ,05
10000058765,1980-07-12,1957,0,2,04,06
10000058766,1983-02-01,1958,0,2,07,03
10000058767,1981-09-21,1942,1,3,01,  
10000058768,1985-10-10,1952,1,1,05,01
10000058769,1984-01-09,1944,1,2,02,05
10000058770,1987-01-21,1964,0,2,04,02
10000058771,1980-04-02,1948,0,1,15,03
10000058772,1991-05-13,1971,0,2,04,03
10000058773,1973-09-19,1974,1,1,11,01
10000058774,1980-12-14,1957,1,1,04,05
10000058775,1981-01-03,1940,1, ,15,04
10000058776,1983-08-01,1968,0,2,12,01
10000058777,1978-03-27,1965,1, ,03,01
10000058778,1986-04-26,1950,0,3,01,  
10000058779,1981-01-16,1957,1,1,12,06
10000058780,1979-05-30,1965,1, ,14,02
10000058781,1983-04-23,1965,1,2,04,03
10000058782,1988-06-26,1963,0, ,04,02
10000058783,1979-04-10,1962,1,3,15,06
10000058784,1973-10-20,1978,1,1,03,02
10000058785,1969-10-29,1948,1,1,13,07
10000058786,1995-10-03,1964,1,1,04,03
10000058787,1980-03-19,1980,0,3,02,02
10000058788,1983-04-21,1941,0,1,14,  
10000058789,1988-03-01,1959,1,3,06,07
10000058790,1984-05-04,1969,1,1,07,05
10000058791,1979-10-31,1953,1,1,05,05
10000058792,1977-11-01,1960,0,3,05,06
10000058793,1973-08-12,1958,0, ,04,  
10000058794,1994-04-27,1964,1,2,02,04
10000058795,1974-11-24,1958,0,1,12,02
10000058796,1984-04-18,1943,0,3,12,04
10000058797,1977-07-14,1968,1,3,15,04
10000058798,1962-02-06,1956,1, ,11,06
10000058799,1969-03-29,1967,1,1,13,07
10000058800,1978-04-26,1967,0,2,03,06
10000058801,1977-03-19,1944,0,3,06,07
10000058802,1968-09-08,1969,1, ,04,07
10000058803,1980-12-29,1955,1,1,  ,06
10000058804,1982-03-05,1966,1,2,08,07
10000058805,1982-09-18,1953,0,1,10,03
10000058806,1980-07-17,1956,1,2,06,03
10000058807,1983-09-25,1960,0,1,07,02
10000058808,1980-12-06,1963,0,2,04,04
10000058809,1967-07-14,1973,1,1,11,02
10000058810,1975-03-24,1972,1,3,11,03
10000058811,1991-04-10,1974,0,3,12,01
10000058812,1980-12-24,1963,1,2,11,04
10000058813,1980-08-24,1964,0,1,02,01
10000058814,1987-08-20,1970,1,2,01,03
10000058815,1984-07-22,1963,1,1,  ,06
10000058816,1978-05-13,1946,0,1,11,07
10000058817,1974-03-13,1968,0,3,01,07
10000058818,1978-08-16,1956,1, ,04,03
10000058819,1973-10-06,1966,1,3,13,06
10000058820,1983-09-16,1968,0,1,  ,01
10000058821,1977-12-19,1960,0,1,07,05
10000058822,1974-08-13,1980,0,1,01,01
10000058823,1967-11-19,1971,1, ,13,02
10000058824,1980-07-21,1952,0,2,14,05
10000058825,1975-02-24,1965,1,1,05,07
10000058826,1967-07-21,1972,1, ,14,  
10000058827,1990-11-08,1956,0,3,14,04
10000058828,1977-10-22,1947,1,1,06,06
10000058829,1976-06-25,1977,1,2,08,02
10000058830,1974-12-24,1966,0,2,13,05
10000058831,1976-06-02,1965,1,3,05,04
10000058832,1975-08-17,1954,0,1,04,02
10000058833,1992-02-04,1954,0, ,08,02
10000058834,1982-04-26,1948,1,2,  ,03
10000058835,1991-09-27,1962,1,1,  ,02
10000058836,1972-12-21,1962,1,1,11,02
10000058837,1972-05-26,1954,1,2,07,07
10000058838,1977-07-24,1974,1, ,09,01
10000058839,1980-03-07,1953,1, ,06,07
10000058840,1976-01-18,1969,1, ,03,05
10000058841,1976-08-28,1953,1,2,02,04
10000058842,1979-04-08,1945,1,1,05,06
10000058843,1964-12-20,1973,1, ,06,06
10000058844,1974-12-29,1984,0,3,  ,01
10000058845,1968-04-18,1984,1,2,15,01
10000058846,1975-01-14,1959,0,3,04,02
10000058847,1974-11-22,1965,1,1,06,02
10000058848,1992-07-29,1946,0, ,07,04
10000058849,1978-05-16,1981,0,2,11,04
10000058850,1993-03-30,1945,1, ,11,05
10000058851,1978-04-28,1967,1, ,11,07
10000058852,1997-01-22,1976,0,1,12,05
10000058853,1987-03-23,1966,0,1,04,05
10000058854,1980-12-18,1956,1,2,06,  
10000058855,1967-02-21,1941,0,3,07,05
10000058856,1977-07-08,1970,0, ,14,06
10000058857,1987-02-09,1985,0,3,07,07
10000058858,1989-03-01,1967,0,3,02,04
10000058859,1984-01-28,1945,0, ,07,  
10000058860,1979-08-06,1963,0, ,02,03
10000058861,1985-01-07,1974,1,1,05,06
10000058862,1963-02-19,1950,0,2,06,01
10000058863,1986-10-29,1952,1, ,04,03
10000058864,1979-11-27,1946,0,3,02,  
10000058865,1981-11-16,1972,1,1,10,06
10000058866,1984-09-05,1962,0,3,04,02
10000058867,1972-06-04,1959,0,3,01,  
10000058868,1976-10-28,1968,0,2,06,  
10000058869,1990-12-07,1946,0,3,09,04
10000058870,1972-09-14,1967,1, ,14,03
10000058871,1978-01-05,1966,0,2,07,02
10000058872,1981-08-28,1978,0,1,11,07
10000058873,1987-03-12,1968,1,2,02,  
10000058874,1976-04-11,1949,0,1,02,07
10000058875,1980-06-17,1962,1, ,06,  
10000058876,1971-12-14,1974,0,1,01,03
10000058877,1980-07-29,1955,0,1,14,02
10000058878,1981-02-12,1962,0,3,10,02
10000058879,1972-12-23,1970,1,1,01,03
10000058880,1982-06-28,1942,1,3,03,05
10000058881,1983-11-21,1968,0,1,02,  
10000058882,1986-11-07,1970,0,3,12,01
10000058883,1987-03-04,1963,0,1,14,06
10000058884,1980-04-07,1952,0,1,06,01
10000058885,1982-08-11,1948,0,2,04,04
10000058886,1978-05-08,1949,1, ,02,05
10000058887,1970-07-27,1968,1,1,01,01
10000058888,1986-05-28,1971,1,1,06,  
10000058889,1967-12-16,1947,0,2,07,06
10000058890,1977-05-21,1954,0, ,14,02
10000058891,1970-11-16,1959,0,1,15,06
10000058892,1979-04-06,1941,1,2,13,06
10000058893,1969-09-08,1944,1, ,03,03
10000058894,1985-07-24,1963,0,1,04,02
10000058895,1979-09-13,1969,1,2,13,03
10000058896,1975-07-17,1955,1,2,04,03
10000058897,1983-04-09,1965,1,3,14,01
10000058898,1974-01-09,1969,0,3,10,04
10000058899,1977-08-21,1964,0,1,01,  
10000058900,1972-02-14,1963,1, ,06,03
10000058901,1976-04-02,1959,1,3,08,06
10000058902,1970-12-04,1980,0,2,02,03
10000058903,1963-04-04,1955,1, ,13,02
10000058904,1987-09-18,1946,0,2,01,07
10000058905,1984-10-17,1958,1, ,06,05
10000058906,1988-05-13,1961,1,2,13,07
10000058907,1985-05-02,1979,0, ,06,06
10000058908,1979-03-03,1964,1, ,02,04
10000058909,1989-02-21,1984,1,1,11,01
10000058910,1989-11-12,1954,0,2,06,02
10000058911,1973-08-06,1965,1,2,15,07
10000058912,1982-09-25,1961,0,2,01,03
10000058913,1980-07-08,1963,0,3,12,01
10000058914,1987-02-07,1965,0,1,12,03
10000058915,1988-08-30,1970,0, ,08,07
10000058916,1982-06-09,1960,1,1,02,01
10000058917,1982-04-30,1957,1,2,11,06
10000058918,1981-11-18,1976,1,2,04,06
10000058919,1989-03-01,1979,1, ,11,01
10000058920,1976-12-08,1956,0,2,04,06
10000058921,1976-06-22,1958,1,1,03,03
10000058922,1980-03-17,1957,0,1,01,01
10000058923,1973-07-05,1968,0, ,02,02
10000058924,1986-03-31,1970,1,3,15,06
10000058925,1981-09-09,1940,0,1,12,01
10000058926,1988-02-14,1973,0,3,05,01
10000058927,1987-09-05,1965,0,2,04,01
10000058928,1970-09-14,1952,1,2,01,03
10000058929,1957-02-24,1976,0,2,13,07
10000058930,1977-12-01,1951,0,1,09,03
10000058931,1975-07-12,1951,0,3,12,02
10000058932,1969-08-06,1967,1, ,02,07
10000058933,1976-02-28,1947,0,3,04,03
10000058934,1977-09-10,1965,1,2,01,04
10000058935,1979-05-31,1950,1,3,02,07
10000058936,1993-02-26,1951,0,1,01,07
10000058937,1976-01-25,1953,1,2,06,  
10000058938,1975-01-07,1950,1,3,  ,01
10000058939,1976-04-10,1947,1,2,  ,02
10000058940,1990-02-20,1971,0,3,01,01
10000058941,1971-03-15,1967,1,1,10,05
10000058942,1980-09-22,1970,1,3,07,06
10000058943,1991-05-02,1964,1,1,04,06
10000058944,1978-03-27,1939,1,2,05,06
10000058945,1974-11-13,1956,1, ,05,05
10000058946,1973-10-26,1959,0,1,  ,04
10000058947,1984-09-14,1972,0,1,11,  
10000058948,1982-05-18,1949,1,3,04,02
10000058949,2000-09-23,1967,1,1,04,03
10000058950,1974-04-21,1941,0,3,10,  
10000058951,1980-01-23,1969,1, ,  ,02
10000058952,1955-05-22,1962,0,2,11,01
10000058953,1975-09-11,1948,1,2,12,03
10000058954,1980-12-01,1954,1,3,05,02
10000058955,1983-06-12,1962,1,2,02,04
10000058956,1976-04-28,1967,0,1,12,07
10000058957,1987-10-02,1956,0,3,06,05
10000058958,1989-11-22,1965,1,2,04,05
10000058959,1983-07-14,1958,0,3,15,02
10000058960,1979-10-16,1947,0,2,05,04
10000058961,1975-03-25,1955,0,3,15,01
10000058962,1978-12-22,1946,0, ,05,01
10000058963,1975-01-13,1976,1,1,02,  
10000058964,1980-03-19,1955,1,1,02,  
10000058965,1982-01-01,1952,1,1,04,04
10000058966,1981-07-29,1963,0, ,11,01
10000058967,1987-09-19,1959,1,2,13,02
10000058968,1974-06-25,1970,1,1,09,  
10000058969,1981-11-30,1971,1, ,09,05
10000058970,1991-01-05,1949,0,1,10,02
10000058971,1991-10-17,1947,1,3,02,02
10000058972,1973-11-21,1957,0,1,  ,06
10000058973,1976-11-03,1950,0,1,01,06
10000058974,1971-03-27,1940,0, ,05,  
10000058975,1984-07-04,1961,0,1,01,05
10000058976,1972-06-05,1963,0,2,03,01
10000058977,1979-10-25,1954,1,1,01,06
10000058978,1971-04-16,1971,0, ,07,06
10000058979,1970-01-10,1964,1,2,14,02
10000058980,1983-07-21,1959,0, ,04,04
10000058981,1994-05-18,1972,1,1,10,07
10000058982,1985-09-03,1957,0, ,15,06
10000058983,1985-07-06,1950,1,3,11,07
10000058984,1973-06-12,1943,1,1,14,03
10000058985,1985-09-23,1964,0,2,  ,04
10000058986,1969-09-07,1957,1,2,12,01
10000058987,1978-06-09,1945,0,1,04,  
10000058988,1994-04-24,1994,0,3,11,04
10000058989,1986-06-27,1974,0, ,02,07
10000058990,1987-09-18,1973,0, ,02,02
10000058991,1975-11-21,1975,1,1,05,04
10000058992,1972-04-17,1970,0,2,05,01
10000058993,1971-05-19,1965,0, ,12,01
10000058994,1984-09-21,1955,1,2,12,05
10000058995,1982-03-01,1941,0,1,01,01
10000058996,1987-11-28,1954,0,2,01,01
10000058997,1986-05-25,1960,1,1,14,03
10000058998,1977-12-08,1972,0,1,06,02
10000058999,1982-02-23,1969,1,1,01,01
10000059000,1979-05-24,1942,0,2,02,02
10000059001,1977-03-29,1962,0,1,10,02
10000059002,1978-02-11,1981,1, ,08,01
10000059003,1981-05-15,1951,0, ,11,01
10000059004,1972-01-12,1958,1,1,  ,  
10000059005,1983-10-05,1967,0,3,11,01
10000059006,1970-10-25,1960,0, ,02,03
10000059007,1978-09-01,1970,0, ,08,06
10000059008,1994-09-17,1960,0,1,13,06
10000059009,1972-11-18,1972,1,1,02,06
10000059010,1976-12-30,1944,1, ,10,02
10000059011,1983-04-12,1964,1,3,  ,07
10000059012,1978-12-07,1971,0,1,12,03
10000059013,1995-02-24,1962,0,2,02,01
10000059014,1985-06-28,1952,0,1,15,06
10000059015,1989-08-08,1976,1,1,11,07
10000059016,1982-06-11,1952,1,3,09,04
10000059017,1974-01-06,1951,0,1,06,02
10000059018,1973-05-16,1970,1, ,02,04
10000059019,1974-05-28,1942,1,3,03,  
10000059020,1982-01-04,1960,1,2,10,  
10000059021,1974-03-09,1980,1, ,  ,02
10000059022,1991-11-27,1963,1,1,04,02
10000059023,1976-04-01,1969,0,1,15,02
10000059024,1970-12-17,1971,1,2,01,  
10000059025,1987-06-16,1949,0, ,08,06
10000059026,1980-10-12,1952,0,1,09,04
10000059027,1976-01-14,1961,0, ,04,02
10000059028,1980-10-29,1960,0,3,11,05
10000059029,1985-02-07,1952,1,1,11,02
10000059030,1990-11-06,1959,1,3,04,07
10000059031,1981-02-20,1945,0,1,06,  
