user_id,dt
10000059238,2018-06-28
10000059241,2018-06-07
10000059247,2018-06-27
10000059248,2018-07-05
10000059251,2018-06-28
10000059282,2018-07-06
10000059283,2018-05-21
10000059288,2018-07-05
10000059293,2018-05-18
10000059296,2018-06-27
10000059303,2018-06-20
10000059311,2018-06-05
10000059312,2018-07-04
10000059322,2018-06-08
10000059323,2018-06-05
10000059332,2018-05-18
10000059338,2018-06-27
10000059343,2018-06-04
10000059352,2018-06-28
10000059364,2018-06-21
10000059367,2018-06-20
10000059383,2018-07-04
10000059386,2018-06-28
10000059389,2018-06-20
10000059398,2018-06-08
10000059398,2018-07-04
10000059406,2018-06-20
10000059408,2018-05-22
10000059409,2018-05-18
10000059428,2018-06-18
10000059433,2018-06-28
10000059440,2018-06-22
10000059440,2018-07-03
10000059441,2018-05-17
10000059443,2018-06-18
10000059444,2018-06-22
10000059444,2018-07-05
10000059447,2018-06-21
10000059454,2018-05-17
10000059457,2018-05-23
10000059457,2018-06-28
10000059487,2018-06-04
10000059503,2018-05-18
10000059509,2018-06-18
10000059510,2018-06-27
10000059517,2018-07-05
10000059518,2018-06-19
10000059520,2018-06-08
10000059521,2018-05-17
10000059525,2018-06-20
10000059527,2018-05-18
10000059533,2018-07-04
10000059535,2018-05-23
10000059539,2018-06-07
10000059541,2018-05-21
10000059541,2018-06-22
10000059550,2018-05-18
10000059558,2018-06-20
10000059559,2018-05-23
10000059559,2018-06-21
10000059560,2018-05-23
10000059568,2018-06-07
10000059577,2018-05-21
10000059593,2018-05-23
10000059597,2018-05-21
10000059600,2018-07-03
10000059611,2018-06-18
10000059616,2018-07-04
10000059633,2018-05-23
10000059635,2018-05-22
10000059643,2018-06-04
10000059646,2018-06-22
10000059647,2018-06-05
10000059658,2018-05-18
10000059664,2018-06-06
10000059672,2018-07-06
10000059676,2018-06-08
10000059681,2018-05-18
10000059691,2018-06-19
10000059707,2018-07-06
10000059719,2018-05-22
10000059720,2018-06-19
10000059721,2018-05-21
10000059729,2018-06-18
10000059729,2018-06-28
10000059730,2018-06-20
10000059735,2018-06-20
10000059741,2018-06-04
10000059742,2018-05-22
10000059745,2018-06-28
10000059748,2018-06-05
10000059751,2018-07-05
10000059754,2018-06-08
10000059765,2018-07-06
10000059776,2018-05-18
10000059781,2018-06-19
10000059785,2018-05-23
10000059797,2018-06-04
10000059800,2018-06-22
10000059813,2018-06-20
10000059816,2018-06-05
10000059825,2018-07-03
10000059829,2018-06-22
10000059830,2018-05-23
10000059834,2018-05-21
10000059843,2018-06-20
10000059846,2018-06-22
10000059848,2018-07-03
10000059849,2018-05-23
10000059857,2018-06-04
10000059864,2018-06-19
10000059865,2018-06-18
10000059868,2018-07-06
10000059869,2018-06-07
10000059872,2018-06-22
10000059873,2018-06-22
10000059881,2018-07-04
10000059889,2018-06-07
10000059893,2018-06-27
10000059900,2018-07-06
10000059914,2018-06-27
10000059926,2018-06-07
10000059933,2018-06-05
10000059941,2018-07-05
10000059943,2018-06-21
10000059962,2018-06-07
10000059967,2018-06-08
10000059973,2018-06-06
10000059982,2018-06-08
10000059984,2018-06-27
10000059986,2018-06-20
10000059998,2018-06-18
10000059999,2018-05-23
10000059999,2018-06-06
10000060014,2018-05-17
10000060020,2018-07-04
10000060023,2018-07-03
10000060034,2018-06-08
10000060042,2018-05-23
10000060043,2018-07-05
10000060055,2018-06-06
10000060063,2018-05-22
10000060063,2018-07-06
10000060075,2018-06-04
10000060076,2018-07-05
10000060088,2018-05-22
10000060091,2018-05-23
10000060100,2018-07-04
10000060107,2018-06-08
10000060108,2018-07-03
10000060112,2018-06-27
10000060116,2018-06-18
10000060118,2018-07-04
10000060121,2018-05-22
10000060128,2018-07-04
10000060133,2018-05-23
10000060152,2018-06-08
10000060157,2018-05-22
10000060157,2018-06-18
10000060157,2018-07-04
10000060158,2018-06-28
10000060163,2018-07-06
10000060165,2018-06-07
10000060168,2018-06-07
10000060170,2018-06-06
10000060170,2018-06-28
10000060176,2018-06-27
10000060178,2018-07-05
10000060182,2018-07-06
10000060193,2018-06-22
10000060197,2018-06-19
10000060198,2018-07-06
10000060199,2018-06-04
10000060221,2018-06-28
10000060223,2018-07-04
10000060233,2018-06-22
10000060236,2018-06-21
10000060236,2018-07-05
10000060243,2018-06-19
10000060250,2018-06-18
10000060250,2018-06-20
10000060264,2018-05-17
10000060268,2018-05-18
10000060278,2018-06-05
10000060283,2018-06-20
10000060284,2018-06-22
10000060285,2018-07-05
10000060287,2018-06-21
10000060288,2018-06-04
10000060291,2018-06-28
10000060298,2018-07-03
10000060305,2018-06-05
10000060311,2018-06-06
10000060319,2018-06-19
10000060332,2018-05-18
10000060333,2018-05-21
10000060368,2018-05-18
10000060373,2018-06-08
10000060375,2018-05-17
10000060375,2018-07-05
10000060383,2018-05-17
10000060396,2018-07-04
10000060398,2018-06-22
10000060413,2018-05-23
10000060429,2018-05-17
10000060432,2018-06-05
10000060436,2018-05-21
10000060437,2018-05-21
10000060444,2018-06-04
10000060450,2018-05-21
10000060453,2018-07-05
10000060471,2018-05-21
10000060473,2018-06-18
10000060477,2018-07-04
10000060479,2018-06-27
10000060480,2018-05-22
10000060480,2018-06-21
10000060488,2018-06-06
10000060489,2018-06-07
10000060495,2018-05-17
10000060499,2018-06-04
10000060500,2018-06-22
10000060503,2018-06-22
10000060506,2018-05-21
10000060512,2018-05-17
10000060520,2018-07-04
10000060540,2018-06-19
10000060548,2018-07-06
10000060551,2018-06-19
10000060553,2018-06-22
10000060554,2018-06-06
10000060572,2018-06-22
10000060583,2018-07-03
10000060584,2018-05-22
10000060585,2018-05-21
10000060587,2018-07-03
10000060595,2018-05-23
10000060601,2018-05-23
10000060614,2018-06-04
10000060639,2018-05-23
10000060640,2018-07-03
10000060646,2018-06-21
10000060655,2018-07-03
10000060664,2018-07-06
10000060668,2018-05-23
10000060668,2018-06-27
10000060669,2018-05-18
10000060681,2018-05-22
10000060687,2018-06-22
10000060696,2018-07-03
10000060697,2018-06-18
10000060718,2018-07-04
10000060719,2018-06-04
10000060719,2018-07-04
10000060724,2018-06-05
10000060735,2018-06-22
10000060737,2018-06-27
10000060744,2018-06-07
10000060747,2018-07-03
10000060751,2018-06-19
10000060753,2018-05-22
10000060762,2018-06-20
10000060765,2018-06-18
10000060767,2018-05-21
10000060782,2018-06-28
10000060812,2018-06-05
10000060820,2018-07-03
10000060821,2018-07-03
10000060830,2018-07-04
10000060840,2018-05-21
10000060840,2018-06-20
10000060853,2018-07-03
10000060861,2018-06-21
10000060869,2018-07-05
10000060870,2018-05-22
10000060890,2018-06-07
10000060891,2018-06-28
10000060892,2018-06-22
10000060895,2018-06-20
10000060896,2018-06-18
10000060897,2018-06-08
10000060910,2018-06-05
10000060920,2018-07-05
10000060923,2018-06-04
10000060930,2018-06-06
10000060940,2018-05-21
10000060945,2018-05-21
10000060947,2018-07-05
10000060960,2018-05-17
10000060961,2018-06-20
10000060973,2018-06-27
10000060978,2018-05-18
10000060980,2018-06-21
10000060989,2018-05-18
10000060992,2018-07-06
10000060996,2018-06-28
10000060997,2018-07-06
10000061006,2018-06-18
10000061007,2018-06-07
10000061008,2018-06-04
10000061013,2018-06-21
10000061022,2018-07-04
10000061025,2018-06-19
10000061028,2018-06-04
10000061034,2018-06-18
10000061036,2018-06-05
10000061037,2018-07-06
10000061051,2018-06-19
10000061062,2018-06-04
10000061063,2018-05-21
10000061075,2018-06-28
10000061076,2018-05-17
10000061080,2018-07-06
10000061088,2018-06-21
10000061098,2018-06-20
10000061098,2018-06-21
10000061100,2018-06-28
10000061103,2018-05-18
10000061123,2018-06-06
10000061127,2018-06-28
10000061148,2018-06-21
10000061157,2018-07-06
10000061166,2018-06-04
10000061169,2018-07-03
10000061170,2018-07-04
10000061172,2018-07-05
10000061173,2018-06-22
10000061184,2018-06-27
10000061196,2018-06-18
10000061199,2018-06-06
10000061200,2018-05-22
10000061201,2018-06-19
10000061222,2018-07-06
10000061240,2018-07-03
10000061264,2018-06-22
10000061272,2018-05-17
10000061273,2018-07-04
10000061279,2018-05-18
10000061282,2018-06-07
10000061301,2018-06-08
10000061329,2018-07-05
10000061337,2018-05-18
10000061342,2018-06-20
10000061346,2018-05-22
10000061350,2018-06-19
10000061351,2018-05-18
10000061352,2018-06-18
10000061356,2018-06-08
10000061367,2018-06-28
10000061373,2018-06-28
10000061379,2018-05-17
10000061392,2018-06-08
10000061394,2018-05-21
10000061396,2018-06-06
10000061398,2018-06-22
10000061398,2018-07-04
10000061402,2018-05-18
10000061412,2018-06-08
10000061415,2018-06-20
10000061421,2018-06-22
10000061422,2018-06-22
10000061424,2018-07-05
10000061432,2018-05-18
10000061445,2018-07-06
10000061451,2018-07-06
10000061457,2018-06-07
10000061471,2018-07-06
10000061473,2018-06-27
10000061478,2018-06-27
10000061480,2018-05-18
10000061482,2018-06-28
10000061488,2018-06-06
10000061495,2018-05-21
10000061496,2018-07-03
10000061507,2018-05-22
10000061508,2018-06-21
10000061515,2018-06-19
10000061521,2018-05-22
10000061531,2018-06-28
10000061551,2018-07-03
10000061569,2018-07-06
10000061571,2018-05-23
10000061573,2018-05-21
10000061580,2018-06-19
10000061600,2018-05-17
10000061603,2018-06-05
10000061604,2018-07-05
10000061614,2018-06-08
10000061620,2018-06-05
10000061622,2018-06-22
10000061624,2018-05-22
10000061629,2018-05-23
10000061632,2018-06-07
10000061642,2018-05-17
10000061646,2018-07-03
10000061658,2018-06-06
10000061662,2018-06-18
10000061664,2018-06-07
10000061668,2018-05-21
10000061671,2018-06-20
10000061676,2018-06-27
10000061678,2018-07-03
10000061684,2018-06-08
10000061686,2018-06-04
10000061689,2018-06-07
10000061691,2018-06-08
10000061692,2018-06-22
10000061701,2018-06-07
10000061711,2018-06-20
10000061713,2018-06-20
10000061717,2018-06-04
10000061720,2018-06-18
10000061722,2018-06-18
10000061723,2018-07-05
10000061724,2018-06-20
10000061735,2018-07-05
10000061744,2018-06-19
10000061745,2018-06-05
10000061771,2018-06-28
10000061772,2018-07-03
10000061785,2018-05-17
10000061795,2018-06-04
10000061800,2018-05-23
10000061804,2018-06-27
10000061808,2018-06-22
10000061809,2018-07-06
10000061812,2018-06-07
10000061823,2018-06-22
10000061825,2018-05-21
10000061825,2018-06-05
10000061826,2018-06-06
10000061859,2018-06-05
10000061865,2018-06-28
10000061869,2018-07-04
10000061887,2018-05-22
10000061887,2018-06-19
10000061887,2018-07-03
10000061896,2018-05-18
10000061897,2018-06-04
10000061902,2018-07-04
10000061903,2018-07-03
10000061945,2018-05-21
10000061948,2018-06-06
10000061951,2018-06-28
10000061978,2018-06-19
10000061987,2018-06-18
10000061990,2018-05-23
10000061997,2018-07-06
10000061999,2018-05-17
10000062000,2018-06-04
10000062019,2018-06-27
10000062021,2018-06-20
10000062024,2018-06-07
10000062029,2018-06-21
10000062033,2018-06-21
10000062034,2018-06-18
10000062039,2018-05-21
10000062041,2018-07-04
10000062045,2018-06-05
10000062054,2018-05-23
10000062054,2018-06-04
10000062057,2018-06-07
10000062059,2018-06-08
10000062081,2018-05-23
10000062092,2018-05-22
10000062095,2018-06-22
10000062097,2018-07-03
10000062099,2018-07-03
10000062105,2018-05-17
10000062110,2018-06-06
10000062115,2018-06-28
10000062118,2018-07-04
10000062130,2018-05-23
10000062133,2018-06-07
10000062134,2018-06-22
10000062135,2018-06-04
10000062148,2018-07-03
10000062152,2018-06-18
10000062155,2018-06-20
10000062166,2018-05-23
10000062179,2018-07-03
10000062180,2018-05-22
10000062193,2018-05-21
10000062194,2018-06-22
10000062201,2018-06-18
10000062201,2018-06-21
10000062205,2018-07-06
10000062213,2018-06-04
10000062216,2018-06-06
10000062217,2018-05-21
10000062220,2018-06-04
10000062220,2018-06-20
10000062223,2018-06-18
10000062228,2018-06-05
10000062228,2018-06-28
10000062235,2018-05-21
10000062255,2018-06-20
10000062262,2018-06-20
10000062264,2018-06-28
10000062279,2018-06-06
10000062280,2018-07-06
10000062281,2018-06-21
10000062286,2018-05-17
10000062288,2018-06-04
10000062292,2018-06-06
10000062296,2018-07-05
10000062298,2018-05-23
10000062305,2018-07-04
10000062307,2018-06-20
10000062313,2018-07-04
10000062314,2018-06-22
10000062315,2018-07-06
10000062316,2018-06-07
10000062317,2018-06-05
10000062321,2018-06-28
10000062323,2018-06-04
10000062330,2018-05-21
10000062361,2018-05-23
10000062364,2018-05-17
10000062367,2018-06-27
10000062371,2018-06-18
10000062392,2018-07-06
10000062395,2018-06-19
10000062397,2018-06-07
10000062399,2018-06-05
10000062404,2018-06-19
10000062412,2018-06-05
10000062422,2018-06-05
10000062428,2018-05-21
10000062429,2018-07-04
10000062432,2018-06-08
10000062434,2018-06-22
10000062447,2018-05-23
10000062452,2018-06-07
10000062455,2018-06-22
10000062462,2018-06-28
10000062464,2018-07-03
10000062476,2018-05-21
10000062484,2018-06-07
10000062487,2018-05-18
10000062491,2018-06-18
10000062494,2018-06-28
10000062504,2018-07-03
10000062506,2018-06-21
10000062512,2018-07-03
10000062523,2018-07-03
10000062529,2018-06-19
10000062534,2018-05-22
10000062534,2018-06-05
10000062536,2018-06-28
10000062539,2018-06-05
10000062548,2018-05-17
10000062564,2018-06-05
10000062566,2018-05-17
10000062568,2018-05-18
10000062574,2018-07-05
10000062592,2018-05-23
10000062595,2018-06-28
10000062599,2018-06-21
10000062609,2018-06-20
10000062611,2018-07-05
10000062635,2018-07-06
10000062642,2018-06-07
10000062647,2018-06-07
10000062651,2018-06-19
10000062656,2018-06-21
10000062658,2018-05-21
10000062673,2018-06-20
10000062675,2018-05-21
10000062675,2018-05-23
10000062676,2018-06-19
10000062680,2018-07-04
10000062689,2018-05-22
10000062699,2018-05-17
10000062702,2018-06-21
10000062708,2018-06-28
10000062729,2018-06-04
10000062739,2018-06-05
10000062740,2018-06-28
10000062742,2018-05-17
10000062749,2018-06-04
10000062751,2018-07-05
10000062754,2018-05-23
10000062765,2018-06-05
10000062766,2018-05-21
10000062767,2018-05-21
10000062770,2018-06-05
10000062771,2018-06-22
10000062772,2018-07-03
10000062776,2018-06-28
10000062777,2018-05-21
10000062783,2018-06-04
10000062809,2018-05-17
10000062819,2018-06-22
10000062830,2018-06-07
10000062849,2018-07-06
10000062852,2018-06-04
10000062863,2018-06-28
10000062867,2018-06-21
10000062871,2018-06-27
10000062873,2018-06-05
10000062885,2018-06-06
10000062894,2018-05-18
10000062906,2018-06-04
10000062917,2018-07-04
10000062920,2018-06-07
10000062924,2018-05-18
10000062924,2018-06-28
10000062932,2018-07-04
10000062937,2018-06-08
10000062944,2018-05-18
10000062946,2018-06-07
10000062954,2018-06-18
10000062954,2018-07-06
10000062963,2018-06-27
10000062965,2018-06-28
10000062971,2018-07-05
10000062976,2018-05-22
10000062979,2018-07-05
10000063003,2018-06-21
10000063004,2018-07-03
10000063006,2018-06-04
10000063010,2018-06-22
10000063015,2018-07-04
10000063020,2018-06-05
10000063037,2018-06-22
10000063052,2018-06-06
10000063053,2018-07-05
10000063054,2018-07-03
10000063058,2018-06-22
10000063072,2018-06-18
10000063076,2018-06-27
10000063080,2018-06-05
10000063081,2018-06-05
10000063086,2018-07-03
10000063090,2018-06-28
10000063101,2018-07-06
10000063104,2018-05-18
10000063104,2018-06-22
10000063109,2018-06-21
10000063114,2018-06-27
10000063117,2018-05-18
10000063117,2018-06-19
10000063120,2018-05-18
10000063142,2018-06-21
10000063143,2018-05-22
10000063145,2018-07-03
10000063152,2018-05-23
10000063153,2018-05-17
10000063157,2018-06-19
10000063159,2018-05-18
10000063160,2018-06-06
10000063163,2018-06-08
10000063166,2018-06-22
10000063173,2018-07-06
10000063180,2018-06-07
10000063193,2018-06-27
10000063213,2018-05-22
10000063216,2018-06-22
10000063217,2018-06-07
10000063224,2018-07-03
10000063237,2018-06-27
10000063256,2018-07-03
10000063276,2018-05-17
10000063278,2018-05-18
10000063280,2018-06-19
10000063285,2018-06-19
10000063300,2018-06-18
10000063322,2018-05-23
10000063332,2018-06-20
10000063338,2018-06-18
10000063341,2018-05-21
10000063341,2018-06-20
10000063360,2018-07-06
10000063363,2018-06-04
10000063363,2018-06-20
10000063363,2018-06-22
10000063367,2018-06-06
10000063372,2018-06-21
10000063374,2018-06-28
10000063378,2018-05-21
10000063380,2018-06-04
10000063386,2018-06-22
10000063395,2018-06-07
10000063407,2018-06-05
10000063414,2018-05-22
10000063419,2018-06-06
10000063421,2018-05-23
10000063422,2018-06-18
10000063422,2018-07-06
10000063429,2018-06-20
10000063429,2018-07-03
10000063434,2018-05-17
10000063444,2018-06-19
10000063452,2018-06-04
10000063452,2018-07-03
10000063452,2018-07-06
10000063454,2018-05-21
10000063464,2018-07-03
10000063470,2018-06-19
10000063475,2018-06-07
10000063479,2018-06-07
10000063483,2018-06-08
10000063485,2018-05-18
10000063489,2018-05-22
10000063499,2018-06-19
10000063505,2018-07-06
10000063508,2018-06-28
10000063515,2018-06-19
10000063521,2018-07-05
10000063532,2018-05-23
10000063559,2018-06-28
10000063560,2018-05-17
10000063562,2018-07-04
10000063569,2018-06-20
10000063576,2018-06-19
10000063593,2018-05-21
10000063606,2018-05-23
10000063611,2018-06-19
10000063614,2018-06-19
10000063615,2018-06-18
10000063615,2018-06-28
10000063619,2018-06-27
10000063622,2018-05-18
10000063627,2018-06-06
10000063630,2018-06-28
10000063631,2018-05-23
10000063635,2018-06-19
10000063640,2018-05-17
10000063683,2018-06-20
10000063684,2018-05-21
10000063689,2018-06-06
10000063690,2018-05-18
10000063712,2018-06-07
10000063724,2018-06-20
10000063728,2018-06-19
10000063730,2018-05-18
10000063734,2018-05-17
10000063734,2018-07-04
10000063737,2018-06-04
10000063738,2018-07-05
10000063747,2018-06-07
10000063752,2018-06-20
10000063755,2018-05-23
10000063755,2018-06-21
10000063767,2018-06-28
10000063779,2018-05-21
10000063783,2018-06-20
10000063785,2018-06-22
10000063803,2018-05-17
10000063812,2018-06-19
10000063825,2018-06-19
10000063825,2018-06-21
10000063830,2018-06-21
10000063840,2018-07-04
10000063854,2018-06-22
10000063859,2018-07-05
10000063861,2018-05-23
10000063866,2018-06-20
10000063878,2018-06-22
10000063879,2018-05-17
10000063880,2018-07-03
10000063886,2018-07-06
10000063897,2018-05-23
10000063914,2018-06-04
10000063916,2018-06-19
10000063927,2018-06-22
10000063928,2018-06-19
10000063936,2018-06-08
10000063959,2018-06-08
10000063969,2018-06-04
10000063970,2018-05-17
10000063972,2018-07-04
10000063974,2018-06-19
10000063984,2018-06-20
10000063989,2018-07-04
10000063992,2018-06-27
10000063993,2018-05-23
10000063993,2018-06-19
10000064003,2018-05-18
10000064004,2018-06-21
10000064011,2018-07-06
10000064013,2018-06-20
10000064025,2018-05-18
10000064027,2018-06-18
10000064029,2018-05-23
10000064032,2018-06-05
10000064036,2018-06-08
10000064041,2018-05-22
10000064074,2018-06-22
10000064078,2018-06-21
10000064082,2018-07-06
10000064108,2018-07-03
10000064109,2018-05-18
10000064112,2018-07-03
10000064126,2018-06-20
10000064128,2018-06-08
10000064141,2018-06-04
10000064149,2018-07-04
10000064150,2018-05-18
10000064161,2018-07-04
10000064165,2018-07-05
10000064173,2018-05-23
10000064174,2018-05-22
10000064175,2018-07-03
10000064180,2018-06-06
10000064186,2018-07-05
10000064195,2018-06-04
10000064199,2018-07-03
10000064200,2018-06-04
10000064211,2018-06-07
10000064216,2018-06-18
10000064226,2018-06-08
10000064242,2018-05-18
10000064259,2018-05-22
10000064265,2018-06-05
10000064266,2018-07-03
10000064270,2018-05-23
10000064271,2018-06-07
10000064296,2018-05-22
10000064297,2018-05-18
10000064302,2018-07-04
10000064312,2018-05-18
10000064327,2018-05-21
10000064328,2018-06-19
10000064332,2018-06-22
10000064343,2018-05-18
10000064350,2018-06-22
10000064357,2018-06-07
10000064374,2018-05-17
10000064376,2018-06-22
10000064378,2018-06-04
10000064382,2018-06-04
10000064382,2018-06-06
10000064386,2018-05-22
10000064401,2018-06-06
10000064408,2018-05-21
10000064414,2018-05-21
10000064417,2018-05-22
10000064419,2018-05-22
10000064420,2018-07-04
10000064429,2018-06-07
10000064430,2018-05-21
10000064430,2018-07-04
10000064439,2018-05-21
10000064442,2018-06-21
10000064442,2018-06-22
10000064446,2018-06-05
10000064453,2018-07-04
10000064486,2018-05-22
10000064487,2018-07-05
10000064494,2018-06-04
10000064497,2018-06-27
10000064497,2018-07-05
10000064503,2018-05-17
10000064503,2018-05-23
10000064508,2018-06-06
10000064509,2018-06-19
10000064510,2018-07-03
10000064531,2018-05-23
10000064532,2018-07-05
10000064540,2018-07-05
10000064543,2018-06-18
10000064544,2018-05-23
10000064548,2018-05-23
10000064550,2018-06-19
10000064553,2018-07-05
10000064554,2018-06-04
10000064554,2018-07-06
10000064570,2018-05-17
10000064570,2018-07-06
10000064578,2018-05-23
10000064581,2018-07-03
10000064599,2018-07-04
10000064617,2018-06-21
10000064624,2018-06-21
10000064634,2018-05-23
10000064636,2018-05-17
10000064636,2018-06-04
10000064637,2018-06-18
10000064645,2018-05-22
10000064662,2018-05-23
10000064665,2018-07-03
10000064668,2018-06-28
10000064674,2018-06-07
10000064674,2018-06-08
10000064680,2018-05-23
10000064689,2018-06-04
10000064728,2018-07-03
10000064729,2018-06-28
10000064736,2018-07-05
10000064738,2018-06-22
10000064751,2018-06-28
10000064758,2018-06-06
10000064773,2018-06-06
10000064773,2018-06-20
10000064777,2018-06-27
10000064797,2018-07-03
10000064800,2018-05-18
10000064807,2018-06-27
10000064827,2018-05-21
10000064829,2018-05-21
10000064830,2018-06-22
10000064832,2018-06-20
10000064833,2018-06-19
10000064833,2018-06-21
10000064842,2018-06-19
10000064842,2018-06-21
10000064843,2018-05-23
10000064847,2018-07-03
10000064861,2018-05-18
10000064882,2018-06-18
10000064883,2018-05-23
10000064889,2018-06-18
10000064891,2018-06-19
10000064894,2018-07-04
10000064904,2018-06-04
10000064904,2018-07-05
10000064907,2018-06-28
10000064908,2018-06-22
10000064911,2018-06-04
10000064921,2018-07-06
10000064923,2018-06-21
10000064938,2018-06-19
10000064941,2018-06-04
10000064941,2018-07-06
10000064946,2018-05-22
10000064950,2018-05-22
10000064961,2018-05-18
10000064967,2018-07-06
10000064972,2018-07-03
10000064985,2018-06-20
10000064988,2018-06-18
10000064994,2018-06-19
10000065009,2018-06-18
10000065036,2018-05-22
10000065072,2018-06-22
10000065073,2018-06-04
10000065086,2018-06-05
10000065086,2018-06-28
10000065087,2018-06-08
10000065095,2018-07-03
10000065109,2018-06-18
10000065118,2018-05-23
10000065118,2018-07-03
10000065133,2018-06-06
10000065142,2018-05-23
10000065148,2018-06-06
10000065150,2018-05-18
10000065154,2018-06-19
10000065154,2018-07-06
10000065156,2018-06-05
10000065159,2018-07-05
10000065161,2018-05-18
10000065169,2018-07-03
10000065177,2018-06-06
10000065178,2018-06-28
10000065182,2018-06-21
10000065182,2018-06-28
10000065186,2018-07-05
10000065190,2018-05-18
10000065200,2018-05-17
10000065201,2018-06-28
10000065212,2018-05-23
10000065215,2018-05-23
10000065220,2018-05-22
10000065224,2018-07-04
10000065229,2018-06-06
10000065232,2018-06-27
10000065260,2018-06-21
10000065261,2018-05-18
10000065262,2018-06-21
10000065266,2018-05-18
10000065270,2018-05-21
10000065273,2018-06-05
10000065292,2018-07-05
10000065294,2018-06-22
10000065294,2018-06-28
10000065296,2018-05-18
10000065317,2018-05-22
10000065317,2018-06-04
10000065342,2018-06-20
10000065345,2018-06-22
10000065353,2018-06-05
10000065366,2018-05-23
10000065367,2018-06-22
10000065373,2018-06-07
10000065374,2018-06-22
10000065385,2018-05-21
10000065391,2018-06-27
10000065398,2018-06-18
10000065399,2018-05-18
10000065407,2018-06-22
10000065409,2018-06-20
10000065416,2018-06-08
10000065418,2018-07-04
10000065422,2018-06-21
10000065430,2018-06-27
10000065448,2018-06-07
10000065455,2018-06-22
10000065459,2018-06-07
10000065463,2018-05-18
10000065471,2018-06-18
10000065482,2018-06-05
10000065495,2018-06-06
10000065501,2018-06-06
10000065510,2018-06-20
10000065513,2018-05-21
10000065514,2018-06-28
10000065528,2018-05-21
10000065528,2018-07-05
10000065533,2018-06-19
10000065535,2018-06-18
10000065537,2018-06-07
10000065556,2018-06-21
10000065558,2018-06-08
10000065559,2018-06-19
10000065564,2018-07-03
10000065567,2018-06-04
10000065568,2018-07-06
10000065572,2018-07-05
10000065576,2018-05-21
10000065578,2018-07-06
10000065579,2018-06-27
10000065604,2018-05-21
10000065607,2018-06-08
10000065619,2018-06-06
10000065626,2018-07-05
10000065648,2018-07-05
10000065659,2018-06-19
10000065681,2018-06-22
10000065682,2018-07-05
10000065694,2018-05-21
10000065699,2018-06-04
10000065709,2018-06-07
10000065711,2018-07-05
10000065713,2018-06-08
10000065716,2018-06-27
10000065719,2018-07-06
10000065724,2018-05-17
10000065734,2018-05-21
10000065739,2018-07-05
10000065747,2018-06-04
10000065758,2018-06-06
10000065759,2018-06-04
10000065764,2018-06-06
10000065775,2018-06-04
10000065779,2018-05-17
10000065781,2018-06-04
10000065787,2018-05-21
10000065787,2018-06-18
10000065789,2018-06-06
10000065794,2018-05-23
10000065825,2018-06-07
10000065836,2018-05-23
10000065841,2018-07-03
10000065850,2018-07-03
10000065856,2018-06-08
10000065880,2018-06-27
10000065886,2018-06-18
10000065900,2018-05-21
10000065909,2018-06-21
10000065909,2018-06-27
10000065909,2018-07-03
10000065913,2018-06-27
10000065915,2018-07-04
10000065916,2018-06-27
10000065923,2018-05-18
10000065925,2018-06-21
10000065936,2018-06-21
10000065939,2018-07-06
10000065947,2018-05-18
10000065948,2018-06-28
10000065953,2018-06-19
10000065955,2018-06-18
10000065984,2018-06-20
10000065991,2018-06-04
10000065991,2018-06-19
10000066001,2018-06-21
10000066017,2018-07-03
10000066019,2018-06-06
10000066025,2018-05-18
10000066025,2018-06-19
10000066030,2018-07-06
10000066040,2018-05-21
10000066045,2018-05-17
10000066049,2018-06-21
10000066069,2018-06-08
10000066073,2018-05-22
10000066077,2018-06-04
10000066078,2018-07-05
10000066082,2018-05-22
10000066106,2018-06-21
10000066112,2018-06-20
10000066140,2018-05-21
10000066154,2018-07-05
10000066166,2018-07-06
10000066172,2018-06-06
10000066173,2018-06-27
10000066192,2018-06-08
10000066198,2018-06-04
10000066225,2018-05-18
10000066229,2018-06-08
10000066231,2018-05-23
10000066239,2018-07-06
10000066240,2018-06-27
10000066241,2018-05-22
10000066243,2018-07-05
10000066251,2018-06-28
10000066255,2018-05-23
10000066263,2018-07-03
10000066274,2018-05-17
10000066287,2018-07-04
10000066290,2018-06-21
10000066298,2018-05-23
10000066306,2018-05-22
10000066315,2018-05-17
10000066317,2018-06-22
10000066320,2018-07-04
10000066330,2018-07-03
10000066331,2018-05-17
10000066341,2018-06-04
10000066346,2018-07-04
10000066350,2018-06-20
10000066352,2018-06-08
10000066367,2018-06-04
10000066368,2018-07-06
10000066369,2018-05-22
10000066372,2018-06-21
10000066379,2018-07-03
10000066391,2018-06-07
10000066392,2018-07-04
10000066400,2018-05-17
10000066404,2018-06-07
10000066406,2018-05-22
10000066415,2018-06-07
10000066415,2018-07-06
10000066416,2018-05-22
10000066422,2018-06-27
10000066424,2018-06-08
10000066424,2018-06-18
10000066429,2018-05-17
10000066429,2018-05-22
10000066430,2018-06-19
10000066431,2018-06-28
10000066436,2018-06-06
10000066437,2018-06-06
10000066439,2018-07-03
10000066441,2018-06-07
10000066455,2018-06-22
10000066480,2018-06-05
10000066485,2018-06-19
10000066494,2018-05-18
10000066507,2018-07-06
10000066508,2018-05-21
10000066515,2018-05-18
10000066519,2018-07-06
10000066523,2018-05-23
10000066534,2018-05-21
10000066543,2018-05-17
10000066543,2018-06-05
10000066543,2018-06-27
10000066546,2018-06-22
10000066547,2018-05-17
10000066551,2018-05-22
10000066554,2018-06-20
