"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","label"
"10000082481","1980-05-06",1958,1,2,15,1,3,0
"10000082489","1985-01-03",1975,1,1,2,5,3,0
"10000082493","1985-01-13",1955,0,1,9,2,3,0
"10000082495","1977-08-14",1948,0,1,8,4,4,0
"10000082504","1961-01-19",1961,0,3,4,4,5,1
"10000082520","1976-05-11",1957,0,2,3,1,4,0
"10000082525","1971-09-01",1981,1,3,10,2,4,0
"10000082465","1978-12-27",1952,0,2,12,-1,3,0
"10000082429","1987-06-09",1954,1,-1,3,1,3,0
"10000082438","1979-11-25",1969,1,-1,13,1,3,0
"10000082538","1977-04-10",1963,1,1,6,2,4,0
"10000082587","1983-12-23",1970,0,2,13,4,3,0
"10000082591","1975-11-14",1966,1,1,12,2,4,0
"10000082567","1983-11-07",1968,0,3,2,-1,3,0
"10000082599","1984-01-20",1984,0,1,2,-1,3,0
"10000082594","1985-07-12",1951,0,-1,2,2,3,0
"10000082655","1985-11-18",1951,0,2,13,1,3,0
"10000082675","1967-12-29",1977,1,2,2,1,5,0
"10000082688","1984-07-17",1968,0,2,4,5,3,0
"10000082704","1978-08-29",1951,1,2,15,4,3,0
"10000082707","1984-10-18",1945,0,3,5,6,3,0
"10000082711","1967-11-27",1958,0,3,14,2,5,0
"10000082729","1981-03-25",1964,0,2,2,1,3,0
"10000082730","1984-06-20",1960,0,2,3,4,3,0
"10000082731","1980-07-11",1965,0,1,8,6,3,0
"10000082734","1986-06-12",1965,0,1,6,2,3,0
"10000082652","1987-06-29",1961,1,-1,3,1,3,1
"10000082767","1957-11-19",1960,1,2,6,1,5,0
"10000082768","1986-04-27",1953,1,1,2,5,3,0
"10000082779","1973-01-14",1975,0,1,6,1,4,0
"10000082789","1984-12-02",1955,0,2,2,1,3,0
"10000082790","1982-02-18",1971,0,1,3,4,3,1
"10000082816","1989-03-22",1962,0,1,2,2,2,0
"10000082836","1964-03-17",1946,0,2,10,1,5,0
"10000082846","1979-09-29",1967,0,2,15,1,3,1
"10000082907","1985-01-26",1957,0,3,7,4,3,0
"10000082919","1967-09-13",1950,0,2,1,2,5,0
"10000082947","1986-10-07",1955,0,3,8,3,3,1
"10000082974","1973-01-22",1963,1,3,4,1,4,0
"10000082992","1974-04-23",1959,0,1,6,3,4,0
"10000083010","1973-09-11",1987,1,3,3,2,4,0
"10000083040","1985-03-13",1932,0,3,7,1,3,0
"10000083057","1980-11-05",1966,0,2,2,6,3,0
"10000083058","1970-03-16",1949,1,2,12,4,4,0
"10000083063","1978-12-20",1962,1,3,8,7,3,0
"10000083071","1989-04-08",1961,1,2,7,6,2,0
"10000083075","1976-12-11",1972,1,1,10,7,4,0
"10000083082","1980-03-15",1961,0,3,1,5,3,0
"10000083083","1981-12-09",1958,1,1,5,4,3,0
"10000082984","1970-10-23",1969,1,-1,15,2,4,0
"10000083110","1975-05-22",1965,1,2,4,4,4,0
"10000083115","1978-08-16",1978,0,3,10,6,3,0
"10000083128","1979-10-12",1965,1,1,1,3,3,0
"10000083160","1977-12-16",1964,1,1,14,7,4,0
"10000083163","1975-11-01",1966,1,1,6,4,4,0
"10000083177","1981-11-14",1980,1,3,3,1,3,0
"10000083195","1982-06-24",1958,1,3,1,7,3,0
"10000083232","1971-11-27",1969,1,2,14,7,4,0
"10000083251","1979-04-11",1958,1,2,3,1,3,0
"10000083271","1969-05-07",1950,0,2,13,6,4,0
"10000083290","1970-05-03",1936,1,1,4,1,4,0
"10000083229","1980-06-23",1970,1,-1,9,5,3,0
"10000083334","1974-09-20",1945,0,2,15,2,4,0
"10000083368","1982-06-29",1963,1,2,6,3,3,0
"10000083381","1981-06-24",1961,0,1,1,1,3,0
"10000083386","1970-07-02",1961,1,1,2,3,4,0
"10000083392","1981-06-08",1976,0,1,8,6,3,0
"10000083352","1972-06-14",1930,1,-1,9,6,4,0
"10000083426","1979-12-27",1954,1,2,11,4,3,0
"10000083430","1984-07-15",1958,1,1,11,7,3,0
"10000083431","1977-12-17",1961,1,3,15,5,4,0
"10000083446","1978-07-07",1961,0,2,12,1,3,0
"10000083459","1973-02-23",1963,0,3,12,6,4,0
"10000083463","1977-09-15",1963,0,3,6,6,4,0
"10000083468","1980-06-10",1966,0,1,2,2,3,0
"10000083470","1982-01-21",1969,1,1,11,2,3,0
"10000083474","1983-03-03",1955,0,3,9,3,3,0
"10000083544","1980-10-23",1971,0,3,5,1,3,0
"10000083568","1976-11-06",1956,1,3,3,1,4,0
"10000083576","1978-09-05",1962,0,2,2,1,3,0
"10000083584","1976-04-15",1940,0,2,6,4,4,0
"10000083591","1981-12-09",1962,1,2,1,4,3,0
"10000083626","1986-07-23",1958,0,2,12,3,3,0
"10000083628","1986-07-14",1964,1,1,5,6,3,0
"10000083636","1982-08-23",1967,0,3,11,6,3,1
"10000083600","1969-12-11",1967,0,3,14,-1,4,0
"10000083535","1983-11-12",1956,0,-1,1,7,3,0
"10000083682","1977-06-18",1969,0,3,9,4,4,0
"10000083690","1975-08-11",1966,1,1,11,1,4,0
"10000083697","1987-07-07",1962,0,2,5,6,3,1
"10000083703","1983-11-19",1975,0,3,11,7,3,1
"10000083720","1976-10-02",1961,1,2,4,4,4,0
"10000083725","1978-10-02",1942,0,1,14,6,3,0
"10000083730","1977-06-30",1949,1,2,3,5,4,0
"10000083732","1981-09-29",1959,1,2,12,6,3,0
"10000083741","1976-04-11",1981,0,1,2,1,4,0
"10000083744","1978-06-25",1955,0,2,9,3,4,0
"10000083755","1990-02-03",1951,1,2,8,5,2,0
"10000083654","1972-09-27",1965,1,3,10,-1,4,0
"10000083758","1979-04-20",1969,0,1,5,1,3,0
"10000083760","1986-06-05",1968,0,1,3,3,3,0
"10000083804","1970-09-20",1948,1,2,3,2,4,0
"10000083808","1983-04-07",1954,0,1,12,3,3,0
"10000083811","1984-04-01",1948,0,2,6,4,3,0
"10000083812","1984-08-25",1949,0,3,11,2,3,0
"10000083837","1987-12-06",1959,0,1,9,2,3,0
"10000083839","1973-04-05",1961,1,3,11,3,4,0
"10000083840","1978-11-05",1962,0,2,13,2,3,0
"10000083879","1993-10-16",1970,0,2,14,6,2,0
"10000083887","1982-08-16",1964,0,2,14,2,3,0
"10000083906","1988-06-13",1964,0,3,4,3,3,0
"10000083921","1969-09-28",1954,0,1,15,3,4,0
"10000083922","1990-12-03",1948,1,3,14,5,2,0
"10000083944","1969-06-26",1963,1,1,2,2,4,0
"10000083961","1977-12-13",1964,0,2,15,1,4,0
"10000083880","1986-03-09",1962,0,1,3,-1,3,0
"10000083883","1974-12-26",1955,0,1,4,-1,4,0
"10000083915","1986-09-10",1938,1,-1,8,3,3,0
"10000083977","1976-03-16",1954,1,3,5,5,4,0
"10000083988","1971-04-07",1949,0,2,15,7,4,0
"10000083996","1978-09-11",1957,0,2,10,4,3,0
"10000084008","1973-07-01",1951,1,3,4,1,4,0
"10000084013","1991-10-20",1955,0,2,12,4,2,0
"10000084017","1971-04-17",1953,0,3,9,3,4,1
"10000084043","1974-04-25",1978,1,3,2,7,4,0
"10000084083","1973-07-19",1959,1,3,1,1,4,0
"10000084085","1978-08-08",1964,1,1,11,7,3,0
"10000083994","1979-01-28",1951,1,-1,3,7,3,0
"10000084107","1968-05-16",1956,0,3,6,6,5,0
"10000084128","1972-07-11",1942,1,3,2,4,4,0
"10000084135","1972-06-05",1942,0,1,14,6,4,0
"10000084173","1987-07-17",1964,0,2,2,3,3,0
"10000084193","1980-08-11",1949,0,1,2,6,3,0
"10000084112","1981-08-18",1956,1,-1,11,1,3,0
"10000084126","1985-09-03",1965,0,-1,3,4,3,0
"10000084211","1983-10-27",1988,1,2,8,1,3,0
"10000084215","1982-02-11",1970,1,2,13,7,3,0
"10000084216","1975-11-11",1967,0,3,1,3,4,0
"10000084235","1972-12-02",1960,1,1,6,3,4,0
"10000084251","1981-05-10",1960,0,3,13,5,3,0
"10000084256","1976-12-27",1973,0,2,8,4,4,0
"10000084265","1983-04-26",1973,1,3,3,6,3,0
"10000084272","1977-05-07",1957,1,2,7,5,4,0
"10000084275","1975-11-30",1977,1,2,2,2,4,0
"10000084283","1975-10-04",1966,0,1,7,3,4,0
"10000084293","1987-05-25",1955,0,3,5,1,3,0
"10000084298","1981-02-20",1978,1,1,14,2,3,1
"10000084213","1971-07-17",1951,1,1,10,-1,4,0
"10000084248","1977-09-03",1935,0,-1,7,7,4,1
"10000084257","1982-07-25",1951,0,-1,13,7,3,0
"10000084287","1974-03-05",1971,0,-1,15,1,4,0
"10000084320","1986-10-14",1958,1,1,1,3,3,0
"10000084340","1987-12-28",1954,1,2,13,2,3,0
"10000084359","1970-07-21",1979,0,2,15,2,4,0
"10000084365","1984-05-10",1967,1,2,6,6,3,0
"10000084396","1980-05-10",1958,1,2,13,5,3,0
"10000084327","1988-05-24",1940,1,-1,4,6,3,0
"10000084422","1972-07-07",1951,0,1,14,3,4,0
"10000084460","1971-11-05",1954,1,1,6,7,4,0
"10000084461","1979-01-31",1964,1,2,10,4,3,0
"10000084468","1977-11-26",1950,1,1,12,6,4,0
"10000084493","1976-05-05",1953,0,3,4,5,4,0
"10000084496","1983-11-08",1953,0,1,9,6,3,0
"10000084497","1990-10-06",1954,1,1,10,4,2,0
"10000084501","1977-05-09",1968,1,2,13,5,4,0
"10000084508","1982-12-25",1963,1,1,2,3,3,0
"10000084518","1980-11-08",1964,0,1,11,1,3,0
"10000084530","1982-05-23",1948,1,1,2,3,3,0
"10000084539","1975-02-13",1952,0,2,13,2,4,0
"10000084557","1993-10-03",1964,1,3,15,4,2,1
"10000084571","1971-09-13",1963,1,1,15,3,4,0
"10000084587","1987-09-06",1969,1,2,5,2,3,0
"10000084597","1983-05-10",1971,0,1,9,7,3,0
"10000084598","1978-01-20",1960,1,3,6,4,4,0
"10000084601","1982-03-13",1961,1,1,15,5,3,0
"10000084607","1968-01-29",1945,0,3,15,7,5,0
"10000084610","1968-06-20",1956,1,2,1,7,5,1
"10000084614","1974-06-18",1945,0,2,13,6,4,0
"10000084618","1977-10-05",1949,0,1,4,2,4,0
"10000084625","1969-04-22",1955,0,1,1,6,4,0
"10000084638","1986-12-04",1965,0,3,1,1,3,0
"10000084639","1973-07-16",1939,1,1,15,4,4,1
"10000084554","1986-08-28",1969,1,-1,14,4,3,0
"10000084645","1973-01-29",1974,1,2,15,3,4,0
"10000084665","1986-10-05",1973,0,3,14,6,3,0
"10000084689","1983-10-16",1955,1,3,4,1,3,0
"10000084723","1975-01-23",1948,1,3,3,5,4,0
"10000084687","1979-05-20",1962,0,3,2,-1,3,0
"10000084788","1985-01-04",1969,1,1,1,7,3,0
"10000084791","1981-05-11",1959,1,2,10,3,3,0
"10000084792","1974-01-08",1945,1,3,6,7,4,0
"10000084800","1982-06-26",1942,0,3,1,6,3,0
"10000084801","1980-01-16",1972,1,1,8,5,3,0
"10000084854","1981-10-02",1955,1,2,4,6,3,0
"10000084861","1969-12-18",1962,0,2,4,3,4,0
"10000084783","1981-04-23",1954,0,-1,4,4,3,0
"10000084839","1986-07-20",1943,1,-1,5,3,3,0
"10000084870","1971-10-03",1954,0,2,13,1,4,0
"10000084877","1984-11-28",1965,1,1,3,1,3,0
"10000084889","1977-12-01",1958,0,1,3,3,4,0
"10000084895","1966-02-05",1947,0,3,8,6,5,0
"10000084896","1986-04-14",1949,1,3,2,7,3,0
"10000084907","1979-08-26",1967,1,3,13,4,3,0
"10000084908","1995-01-28",1948,1,2,4,6,2,0
"10000084936","1981-09-16",1960,0,1,1,5,3,0
"10000084943","1977-09-28",1953,1,2,2,3,4,0
"10000084959","1978-02-03",1968,1,3,2,7,4,0
"10000084866","1981-06-04",1966,1,2,14,-1,3,0
"10000084920","1984-05-16",1976,1,-1,6,3,3,0
"10000084995","1986-06-17",1963,0,3,5,4,3,0
"10000085037","1981-10-01",1962,1,1,4,5,3,0
"10000085046","1971-02-18",1936,1,3,1,1,4,0
"10000085054","1982-11-15",1960,1,3,12,7,3,0
"10000085086","1989-02-17",1978,1,1,14,4,2,0
"10000084989","1981-06-05",1964,0,-1,14,2,3,0
"10000085090","1978-03-23",1941,1,2,4,1,4,0
"10000085091","1983-04-13",1934,1,2,2,3,3,0
"10000085092","1962-04-13",1963,0,2,3,3,5,0
"10000085100","1976-01-15",1964,0,1,15,5,4,0
"10000085107","1988-11-23",1948,0,3,5,7,2,0
"10000085124","1970-04-18",1964,1,3,10,1,4,0
"10000085145","1968-05-15",1975,0,1,12,3,5,0
"10000085151","1969-08-01",1965,0,3,14,7,4,0
"10000085140","1978-03-10",1955,1,-1,11,4,4,0
"10000085155","1980-05-20",1952,1,-1,8,7,3,0
"10000085215","1971-06-28",1976,0,2,12,2,4,1
"10000085221","1981-03-24",1929,0,2,4,5,3,0
"10000085237","1991-11-26",1962,0,3,12,7,2,1
"10000085244","1987-09-11",1960,1,3,13,6,3,0
"10000085261","1982-12-08",1961,1,3,13,5,3,0
"10000085265","1986-12-05",1954,0,1,2,2,3,0
"10000085283","1973-05-18",1949,0,1,1,1,4,0
"10000085291","1980-12-09",1970,1,3,11,3,3,0
"10000085293","1975-10-13",1952,0,1,1,3,4,0
"10000085204","1982-08-22",1961,0,3,13,-1,3,0
"10000085255","1981-11-25",1976,0,-1,5,3,3,0
"10000085314","1963-06-10",1960,0,1,10,4,5,0
"10000085343","1972-05-14",1950,0,3,1,3,4,0
"10000085355","1993-02-27",1962,1,1,14,3,2,0
"10000085371","1988-10-31",1975,0,2,4,1,2,0
"10000085372","1984-09-05",1965,0,1,4,6,3,0
"10000085427","1978-11-22",1954,0,3,14,3,3,0
"10000085455","1967-12-13",1967,0,2,1,2,5,0
"10000085487","1972-06-23",1968,1,1,8,6,4,0
"10000085496","1986-02-07",1965,1,1,2,4,3,0
"10000085512","1977-05-07",1968,0,3,5,5,4,0
"10000085516","1978-09-29",1951,0,1,15,1,3,0
"10000085523","1965-03-11",1951,1,3,2,6,5,0
"10000085424","1971-10-02",1975,0,1,14,-1,4,0
"10000085462","1980-05-15",1954,1,-1,3,2,3,0
"10000085548","1984-11-05",1964,1,3,13,1,3,0
"10000085587","1979-12-31",1964,0,2,7,1,3,0
"10000085597","1978-06-07",1962,1,2,9,5,4,0
"10000085632","1967-01-17",1961,1,1,10,3,5,0
"10000085578","1981-11-21",1969,0,-1,3,1,3,0
"10000085655","1975-01-20",1945,0,2,4,4,4,0
"10000085687","1993-04-16",1969,1,2,2,1,2,0
"10000085704","1989-04-25",1956,1,1,10,5,2,0
"10000085707","1988-07-30",1962,0,1,15,1,2,0
"10000085723","1977-01-10",1964,0,3,9,1,4,0
"10000085741","1966-09-27",1961,1,2,11,1,5,0
"10000085743","1982-02-10",1970,0,1,10,2,3,0
"10000085702","1974-05-27",1967,1,1,9,-1,4,0
"10000085647","1983-07-14",1951,1,-1,4,3,3,0
"10000085760","1977-03-10",1964,1,1,7,1,4,0
"10000085776","1985-02-08",1957,1,2,6,4,3,0
"10000085804","1975-07-28",1960,1,2,12,7,4,0
"10000085833","1976-11-24",1954,0,3,1,1,4,0
"10000085764","1984-02-20",1955,1,-1,10,1,3,0
"10000085872","1982-08-19",1986,0,1,11,1,3,0
"10000085884","1991-08-15",1966,0,1,8,1,2,0
"10000085887","1974-01-10",1957,0,3,7,2,4,0
"10000085893","1990-01-08",1959,1,1,2,7,2,0
"10000085900","1987-03-16",1962,0,1,9,3,3,0
"10000085901","1979-10-07",1956,1,1,13,5,3,0
"10000085908","1977-10-24",1957,1,2,3,3,4,0
"10000085917","1977-12-01",1968,1,3,15,1,4,0
"10000085919","1979-01-11",1971,1,1,10,1,3,0
"10000085948","1975-05-22",1949,1,3,8,3,4,0
"10000085962","1976-08-22",1966,1,2,7,7,4,0
"10000086002","1985-06-01",1959,1,1,10,3,3,0
"10000086008","1980-02-03",1958,0,3,2,7,3,0
"10000086062","1976-04-29",1958,1,1,5,1,4,0
"10000086082","1973-05-14",1958,1,2,2,6,4,0
"10000086085","1976-12-19",1967,0,1,8,4,4,0
"10000086113","1988-02-18",1954,1,1,11,2,3,0
"10000086118","1994-07-28",1965,0,3,6,3,2,0
"10000086131","1972-12-05",1962,1,3,1,5,4,0
"10000086140","1983-07-01",1957,0,1,2,1,3,0
"10000086158","1978-03-11",1956,1,1,8,5,4,0
"10000086159","1995-10-24",1957,0,1,14,2,2,0
"10000086130","1988-12-06",1959,0,-1,13,5,2,0
"10000086205","1979-08-01",1958,1,2,8,2,3,0
"10000086240","1964-03-12",1947,1,1,5,4,5,0
"10000086271","1982-09-03",1946,1,1,14,3,3,0
"10000086246","1975-08-25",1963,0,1,1,-1,4,0
"10000086221","1978-05-23",1957,0,-1,4,3,4,0
"10000086347","1985-05-12",1970,0,1,1,2,3,0
"10000086350","1972-02-18",1973,1,3,1,5,4,0
"10000086377","1970-12-03",1962,1,1,7,1,4,1
"10000086405","1980-11-04",1961,0,1,6,3,3,0
"10000086324","1976-12-09",1967,0,-1,12,2,4,0
"10000086343","1975-12-21",1977,1,-1,15,6,4,0
"10000086429","1978-01-16",1931,0,3,13,1,4,0
"10000086436","1974-05-31",1949,1,3,1,3,4,0
"10000086461","1974-11-14",1944,1,1,11,3,4,0
"10000086430","1975-02-05",1954,0,3,2,-1,4,0
"10000086462","1984-09-09",1966,0,-1,8,5,3,0
"10000086474","1977-09-27",1965,0,-1,8,2,4,0
"10000086480","1977-04-15",1957,1,-1,4,6,4,0
"10000086543","1986-03-06",1962,0,3,6,7,3,0
"10000086557","1989-02-14",1979,0,2,8,3,2,0
"10000086560","1983-02-18",1958,1,1,9,3,3,0
"10000086566","1980-05-29",1973,1,1,2,1,3,0
"10000086573","1972-08-24",1968,0,1,6,7,4,0
"10000086588","1972-06-09",1954,1,2,1,2,4,0
"10000086596","1983-04-08",1957,0,1,8,2,3,0
"10000086597","1968-06-14",1967,1,1,15,4,5,0
"10000086603","1984-12-29",1942,1,1,13,5,3,0
"10000086640","1982-06-29",1958,1,2,3,4,3,1
"10000086554","1971-08-15",1961,1,1,4,-1,4,0
"10000086545","1990-11-26",1969,0,-1,11,2,2,0
"10000086658","1979-12-18",1956,1,1,11,6,3,0
"10000086660","1978-11-07",1955,1,1,9,6,3,0
"10000086689","1979-08-03",1956,1,2,6,2,3,0
"10000086718","1981-01-03",1950,0,1,1,1,3,0
"10000086733","1980-06-30",1941,1,1,4,1,3,0
"10000086738","1979-02-16",1958,0,1,12,2,3,0
"10000086708","1976-02-16",1975,0,2,7,-1,4,0
"10000086753","1984-09-08",1960,0,1,8,-1,3,0
"10000086656","1981-11-26",1958,0,-1,5,4,3,0
"10000086709","1977-10-13",1963,1,-1,12,4,4,0
"10000086763","1973-08-01",1963,1,3,6,3,4,1
"10000086799","1977-07-23",1940,0,1,9,2,4,0
"10000086807","1982-06-19",1961,0,3,6,5,3,0
"10000086812","1973-04-14",1963,0,3,3,4,4,0
"10000086815","1986-04-02",1962,1,1,5,2,3,0
"10000086828","1972-01-13",1959,0,1,4,4,4,0
"10000086833","1992-05-22",1972,1,3,13,4,2,0
"10000086854","1986-01-06",1953,1,1,2,6,3,0
"10000086859","1988-08-21",1954,1,3,11,1,2,0
"10000086809","1986-09-16",1953,0,3,14,-1,3,0
"10000086870","1974-08-25",1963,0,2,2,4,4,0
"10000086910","1987-06-23",1963,0,2,4,7,3,0
"10000086920","1973-08-06",1966,0,1,9,4,4,0
"10000086931","1975-12-08",1961,1,2,11,1,4,0
"10000086938","1983-04-02",1959,1,3,7,7,3,0
"10000086940","1973-01-11",1963,1,2,1,3,4,1
"10000086950","1980-09-14",1949,0,3,5,6,3,0
"10000086963","1968-08-14",1954,1,2,5,7,4,0
"10000086964","1974-10-12",1966,1,2,11,5,4,0
"10000086872","1977-12-02",1977,0,3,9,-1,4,0
"10000086979","1975-11-25",1962,1,3,10,1,4,0
"10000086982","1984-05-12",1975,1,3,3,7,3,0
"10000086988","1972-10-30",1970,1,2,1,7,4,0
"10000086998","1979-10-19",1946,0,2,14,2,3,0
"10000086999","1978-11-21",1962,0,1,10,3,3,0
"10000087026","1986-05-02",1950,0,3,10,3,3,0
"10000087033","1970-06-20",1963,1,3,12,2,4,0
"10000087048","1986-02-20",1971,0,1,11,4,3,0
"10000087057","1980-07-22",1953,1,3,9,1,3,0
"10000087075","1976-07-20",1971,0,1,7,2,4,0
"10000087078","1975-01-08",1968,0,3,4,5,4,0
"10000087081","1991-09-09",1971,0,1,4,3,2,0
"10000086978","1970-08-04",1970,0,-1,7,1,4,0
"10000087097","1982-03-04",1978,1,2,14,7,3,0
"10000087157","1977-09-26",1964,0,3,9,1,4,0
"10000087159","1978-01-24",1969,1,3,6,5,4,0
"10000087167","1972-12-11",1951,1,1,11,6,4,0
"10000087187","1977-12-22",1957,0,3,13,1,4,0
"10000087190","1973-03-10",1973,0,1,4,2,4,0
"10000087096","1973-03-03",1971,0,-1,14,2,4,0
"10000087112","1985-08-31",1949,1,-1,6,5,3,0
"10000087124","1973-02-28",1966,0,-1,8,1,4,0
"10000087143","1973-09-17",1971,0,-1,1,4,4,0
"10000087204","1979-01-16",1952,0,1,13,7,3,0
"10000087221","1976-08-18",1962,1,3,5,5,4,0
"10000087233","1977-03-11",1969,1,2,1,1,4,0
"10000087237","1971-06-15",1951,0,3,14,3,4,0
"10000087249","1979-03-10",1961,0,2,10,6,3,0
"10000087255","1977-07-21",1975,1,1,12,1,4,0
"10000087263","1968-04-05",1965,0,1,6,3,5,0
"10000087277","1993-01-12",1959,1,2,6,1,2,0
"10000087281","1976-08-17",1967,0,3,12,1,4,0
"10000087299","1976-12-19",1977,1,2,9,2,4,0
"10000087304","1975-06-23",1949,1,2,7,2,4,1
"10000087309","1985-12-22",1960,0,3,2,6,3,0
"10000087214","1992-09-28",1956,1,-1,13,4,2,0
"10000087318","1983-04-06",1959,1,1,3,5,3,0
"10000087331","1980-08-20",1961,0,3,2,3,3,1
"10000087370","1968-01-25",1968,0,1,6,2,5,0
"10000087389","1988-01-13",1962,1,1,10,7,3,0
"10000087404","1966-12-19",1980,1,3,14,1,5,0
"10000087345","1971-02-19",1970,1,2,4,-1,4,1
"10000087327","1977-01-03",1968,1,-1,14,5,4,0
"10000087423","1988-11-02",1977,0,2,10,6,2,1
"10000087438","1975-03-29",1968,0,2,11,5,4,0
"10000087458","1970-11-30",1939,0,3,2,1,4,0
"10000087468","1976-10-20",1955,1,3,4,7,4,0
"10000087476","1982-07-01",1961,1,3,11,2,3,0
"10000087484","1976-07-13",1958,0,3,7,4,4,0
"10000087485","1987-07-23",1964,0,1,10,6,3,0
"10000087487","1970-06-09",1955,1,2,14,3,4,0
"10000087489","1990-08-01",1956,0,3,3,4,2,1
"10000087513","1978-06-06",1950,0,2,14,1,4,0
"10000087439","1981-10-22",1967,0,-1,6,6,3,0
"10000087445","1978-12-09",1974,0,-1,3,3,3,1
"10000087446","1985-11-01",1957,0,-1,5,6,3,0
"10000087546","1983-03-14",1951,1,1,2,2,3,0
"10000087550","1993-12-20",1951,0,1,7,5,2,0
"10000087600","1987-03-01",1963,1,1,5,4,3,0
"10000087614","1992-04-08",1938,1,1,2,5,2,0
"10000087623","1984-09-30",1961,1,3,8,1,3,0
"10000087624","1983-09-20",1941,0,1,8,5,3,0
"10000087650","1975-08-18",1951,1,2,3,4,4,0
"10000087693","1986-12-20",1953,0,2,3,1,3,0
"10000087695","1974-11-13",1978,0,2,12,1,4,0
"10000087702","1995-07-29",1951,0,3,7,4,2,0
"10000087703","1984-11-27",1976,1,3,13,7,3,0
"10000087736","1979-08-26",1946,1,2,10,3,3,1
"10000087743","1992-07-07",1963,1,1,15,3,2,0
"10000087751","1978-06-15",1960,1,1,11,1,4,0
"10000087769","1982-05-13",1956,1,2,3,1,3,0
"10000087780","1967-05-28",1960,1,3,11,2,5,0
"10000087793","1977-10-31",1944,0,2,3,4,4,0
"10000087795","1991-08-16",1962,0,3,9,2,2,0
"10000087805","1979-02-04",1966,1,1,11,7,3,0
"10000087842","1975-06-14",1960,0,1,8,7,4,0
"10000087854","1988-09-03",1955,1,3,1,4,2,0
"10000087784","1979-05-24",1948,1,3,14,-1,3,0
"10000087758","1984-05-18",1964,1,-1,4,5,3,0
"10000087820","1983-08-10",1949,0,-1,7,2,3,1
"10000087884","1978-12-24",1941,0,3,6,6,3,0
"10000087891","1972-06-25",1968,1,2,4,6,4,0
"10000087894","1981-08-03",1960,0,1,8,3,3,0
"10000087912","1974-12-30",1958,0,1,1,2,4,0
"10000087919","1985-08-28",1990,0,1,9,6,3,1
"10000087923","1981-04-15",1958,1,3,14,5,3,0
"10000087936","1974-04-10",1955,1,3,7,6,4,0
"10000087948","1985-03-03",1965,0,2,7,3,3,0
"10000087955","1973-09-19",1978,1,2,4,7,4,0
"10000087973","1980-03-11",1960,1,3,10,3,3,0
"10000087871","1987-01-20",1960,0,-1,5,1,3,0
"10000087979","1981-10-23",1972,1,1,12,6,3,0
"10000088009","1967-11-09",1956,0,3,12,3,5,0
"10000088023","1987-01-10",1954,0,1,5,2,3,0
"10000088047","1987-10-26",1943,0,3,1,2,3,0
"10000088048","1971-04-10",1970,0,1,11,2,4,0
"10000088049","1976-04-23",1958,0,1,3,3,4,0
"10000088059","1976-11-02",1973,0,1,2,1,4,0
"10000088078","1976-05-12",1944,0,2,13,6,4,0
"10000088061","1992-04-27",1949,1,3,8,-1,2,0
"10000088090","1979-07-16",1960,0,1,5,1,3,0
"10000088092","1979-05-14",1967,1,1,3,5,3,0
"10000088104","1977-08-01",1974,0,2,1,3,4,0
"10000088129","1978-01-26",1968,0,2,2,6,4,0
"10000088137","1978-01-18",1967,0,3,12,3,4,0
"10000088141","1998-02-05",1950,1,1,9,7,2,0
"10000088149","1976-11-17",1966,1,1,2,5,4,0
"10000088170","1983-12-22",1950,1,2,2,7,3,0
"10000088171","1981-01-13",1977,0,3,9,6,3,0
"10000088177","1981-12-05",1954,0,3,10,6,3,0
"10000088194","1975-09-17",1969,0,1,2,4,4,0
"10000088195","1983-12-02",1951,0,1,9,7,3,0
"10000088117","1977-03-17",1959,1,-1,4,7,4,0
"10000088234","1974-01-26",1971,1,2,9,2,4,0
"10000088239","1982-03-29",1963,1,1,11,6,3,0
"10000088264","1981-05-03",1962,0,1,6,2,3,0
"10000088272","1983-09-12",1954,1,1,6,6,3,0
"10000088294","1965-06-05",1978,0,2,5,6,5,1
"10000088298","1984-05-25",1944,1,3,11,1,3,0
"10000088231","1979-02-22",1970,1,-1,1,7,3,0
"10000088251","1989-06-05",1978,1,-1,14,2,2,0
"10000088312","1982-12-29",1964,0,2,13,6,3,0
"10000088354","1970-10-08",1966,0,1,5,4,4,0
"10000088366","1985-04-17",1961,0,3,14,6,3,0
"10000088367","1978-12-03",1961,1,2,9,3,3,0
"10000088370","1981-08-06",1952,1,1,7,4,3,0
"10000088380","1991-05-10",1957,1,1,13,5,2,0
"10000088382","1981-09-06",1961,0,2,11,3,3,0
"10000088387","1981-06-18",1943,1,1,2,4,3,0
"10000088379","1984-03-25",1969,0,2,7,-1,3,0
"10000088321","1987-12-25",1963,1,-1,13,2,3,0
"10000088424","1970-11-12",1955,0,3,5,2,4,0
"10000088427","1975-05-15",1969,1,2,4,1,4,0
"10000088443","1984-12-04",1943,1,2,12,1,3,0
"10000088447","1983-11-08",1944,1,1,10,2,3,0
"10000088458","1974-02-09",1945,1,2,8,2,4,1
"10000088481","1970-10-30",1960,1,1,7,1,4,0
"10000088487","1982-09-10",1966,0,3,14,7,3,0
"10000088490","1978-10-17",1944,1,3,14,5,3,0
"10000088495","1978-12-12",1982,1,1,4,1,3,0
"10000088515","1976-08-26",1955,0,2,3,7,4,0
"10000088524","1990-12-16",1973,0,2,11,3,2,0
"10000088431","1983-12-12",1970,1,-1,3,2,3,0
